node1	label	node2	id
P10	datatype	commonsMedia	P10-datatype-6427a7
P10	Psort_order	asc	P10-Psort_order-d68d3f
P10	Psort_criterion	value	P10-Psort_criterion-cd4240
P1000	datatype	wikibase-item	P1000-datatype-643cc9
P1000	Psort_criterion	qualifier	P1000-Psort_criterion-5da6e4
P1000-Psort_criterion-5da6e4	Psort_qualifier	P580	P1000-Psort_criterion-5da6e4-Psort_qualifier-P580
P1000-Psort_criterion-5da6e4	Psort_order	desc	P1000-Psort_criterion-5da6e4-Psort_order-97864e
P1000-Psort_criterion-5da6e4	datatype	time	P1000-Psort_criterion-5da6e4-datatype-336074
P10000	datatype	external-id	P10000-datatype-1a57bf
P10000	Psort_order	asc	P10000-Psort_order-d68d3f
P10000	Psort_criterion	value	P10000-Psort_criterion-cd4240
P10001	datatype	external-id	P10001-datatype-1a57bf
P10001	Psort_order	asc	P10001-Psort_order-d68d3f
P10001	Psort_criterion	value	P10001-Psort_criterion-cd4240
P10002	datatype	external-id	P10002-datatype-1a57bf
P10002	Psort_order	asc	P10002-Psort_order-d68d3f
P10002	Psort_criterion	value	P10002-Psort_criterion-cd4240
P10003	datatype	external-id	P10003-datatype-1a57bf
P10003	Psort_order	asc	P10003-Psort_order-d68d3f
P10003	Psort_criterion	value	P10003-Psort_criterion-cd4240
P10005	datatype	external-id	P10005-datatype-1a57bf
P10005	Psort_order	asc	P10005-Psort_order-d68d3f
P10005	Psort_criterion	value	P10005-Psort_criterion-cd4240
P10006	datatype	external-id	P10006-datatype-1a57bf
P10006	Psort_order	asc	P10006-Psort_order-d68d3f
P10006	Psort_criterion	value	P10006-Psort_criterion-cd4240
P1001	datatype	wikibase-item	P1001-datatype-643cc9
P1001	Psort_order	asc	P1001-Psort_order-d68d3f
P1001	Psort_criterion	value	P1001-Psort_criterion-cd4240
P1002	datatype	wikibase-item	P1002-datatype-643cc9
P1002	Psort_order	asc	P1002-Psort_order-d68d3f
P1002	Psort_criterion	value	P1002-Psort_criterion-cd4240
P1003	datatype	external-id	P1003-datatype-1a57bf
P1003	Psort_order	asc	P1003-Psort_order-d68d3f
P1003	Psort_criterion	value	P1003-Psort_criterion-cd4240
P1004	datatype	external-id	P1004-datatype-1a57bf
P1004	Psort_order	asc	P1004-Psort_order-d68d3f
P1004	Psort_criterion	value	P1004-Psort_criterion-cd4240
P1005	datatype	external-id	P1005-datatype-1a57bf
P1005	Psort_order	asc	P1005-Psort_order-d68d3f
P1005	Psort_criterion	value	P1005-Psort_criterion-cd4240
P1006	datatype	external-id	P1006-datatype-1a57bf
P1006	Psort_order	asc	P1006-Psort_order-d68d3f
P1006	Psort_criterion	value	P1006-Psort_criterion-cd4240
P1007	datatype	external-id	P1007-datatype-1a57bf
P1007	Psort_order	asc	P1007-Psort_order-d68d3f
P1007	Psort_criterion	value	P1007-Psort_criterion-cd4240
P101	datatype	wikibase-item	P101-datatype-643cc9
P101	Psort_order	asc	P101-Psort_order-d68d3f
P101	Psort_criterion	value	P101-Psort_criterion-cd4240
P1010	datatype	external-id	P1010-datatype-1a57bf
P1010	Psort_order	asc	P1010-Psort_order-d68d3f
P1010	Psort_criterion	value	P1010-Psort_criterion-cd4240
P1011	datatype	wikibase-item	P1011-datatype-643cc9
P1011	Psort_order	asc	P1011-Psort_order-d68d3f
P1011	Psort_criterion	value	P1011-Psort_criterion-cd4240
P1012	datatype	wikibase-item	P1012-datatype-643cc9
P1012	Psort_order	asc	P1012-Psort_order-d68d3f
P1012	Psort_criterion	value	P1012-Psort_criterion-cd4240
P1013	datatype	wikibase-item	P1013-datatype-643cc9
P1013	Psort_order	asc	P1013-Psort_order-d68d3f
P1013	Psort_criterion	value	P1013-Psort_criterion-cd4240
P1014	datatype	external-id	P1014-datatype-1a57bf
P1014	Psort_order	asc	P1014-Psort_order-d68d3f
P1014	Psort_criterion	value	P1014-Psort_criterion-cd4240
P1015	datatype	external-id	P1015-datatype-1a57bf
P1015	Psort_order	asc	P1015-Psort_order-d68d3f
P1015	Psort_criterion	value	P1015-Psort_criterion-cd4240
P1017	datatype	external-id	P1017-datatype-1a57bf
P1017	Psort_order	asc	P1017-Psort_order-d68d3f
P1017	Psort_criterion	value	P1017-Psort_criterion-cd4240
P1018	datatype	wikibase-item	P1018-datatype-643cc9
P1018	Psort_order	asc	P1018-Psort_order-d68d3f
P1018	Psort_criterion	value	P1018-Psort_criterion-cd4240
P1019	datatype	url	P1019-datatype-28e5eb
P1019	Psort_order	asc	P1019-Psort_order-d68d3f
P1019	Psort_criterion	value	P1019-Psort_criterion-cd4240
P102	datatype	wikibase-item	P102-datatype-643cc9
P102	Psort_order	asc	P102-Psort_order-d68d3f
P102	Psort_criterion	value	P102-Psort_criterion-cd4240
P1021	datatype	external-id	P1021-datatype-1a57bf
P1021	Psort_order	asc	P1021-Psort_order-d68d3f
P1021	Psort_criterion	value	P1021-Psort_criterion-cd4240
P1022	datatype	external-id	P1022-datatype-1a57bf
P1022	Psort_order	asc	P1022-Psort_order-d68d3f
P1022	Psort_criterion	value	P1022-Psort_criterion-cd4240
P1023	datatype	external-id	P1023-datatype-1a57bf
P1023	Psort_order	asc	P1023-Psort_order-d68d3f
P1023	Psort_criterion	value	P1023-Psort_criterion-cd4240
P1024	datatype	external-id	P1024-datatype-1a57bf
P1024	Psort_order	asc	P1024-Psort_order-d68d3f
P1024	Psort_criterion	value	P1024-Psort_criterion-cd4240
P1025	datatype	external-id	P1025-datatype-1a57bf
P1025	Psort_order	asc	P1025-Psort_order-d68d3f
P1025	Psort_criterion	value	P1025-Psort_criterion-cd4240
P1026	datatype	wikibase-item	P1026-datatype-643cc9
P1026	Psort_order	asc	P1026-Psort_order-d68d3f
P1026	Psort_criterion	value	P1026-Psort_criterion-cd4240
P1027	datatype	wikibase-item	P1027-datatype-643cc9
P1027	Psort_order	asc	P1027-Psort_order-d68d3f
P1027	Psort_criterion	value	P1027-Psort_criterion-cd4240
P1028	datatype	wikibase-item	P1028-datatype-643cc9
P1028	Psort_criterion	qualifier	P1028-Psort_criterion-5da6e4
P1028-Psort_criterion-5da6e4	Psort_qualifier	P585	P1028-Psort_criterion-5da6e4-Psort_qualifier-P585
P1028-Psort_criterion-5da6e4	Psort_order	desc	P1028-Psort_criterion-5da6e4-Psort_order-97864e
P1028-Psort_criterion-5da6e4	datatype	time	P1028-Psort_criterion-5da6e4-datatype-336074
P1029	datatype	wikibase-item	P1029-datatype-643cc9
P1029	Psort_order	asc	P1029-Psort_order-d68d3f
P1029	Psort_criterion	value	P1029-Psort_criterion-cd4240
P103	datatype	wikibase-item	P103-datatype-643cc9
P103	Psort_order	asc	P103-Psort_order-d68d3f
P103	Psort_criterion	value	P103-Psort_criterion-cd4240
P1030	datatype	string	P1030-datatype-473287
P1030	Psort_criterion	qualifier	P1030-Psort_criterion-5da6e4
P1030-Psort_criterion-5da6e4	Psort_qualifier	P805	P1030-Psort_criterion-5da6e4-Psort_qualifier-P805
P1030-Psort_criterion-5da6e4	Psort_order	asc	P1030-Psort_criterion-5da6e4-Psort_order-d68d3f
P1030-Psort_criterion-5da6e4	datatype	wikibase-item	P1030-Psort_criterion-5da6e4-datatype-643cc9
P1031	datatype	string	P1031-datatype-473287
P1031	Psort_order	asc	P1031-Psort_order-d68d3f
P1031	Psort_criterion	value	P1031-Psort_criterion-cd4240
P1032	datatype	wikibase-item	P1032-datatype-643cc9
P1032	Psort_order	asc	P1032-Psort_order-d68d3f
P1032	Psort_criterion	value	P1032-Psort_criterion-cd4240
P1034	datatype	wikibase-item	P1034-datatype-643cc9
P1034	Psort_order	asc	P1034-Psort_order-d68d3f
P1034	Psort_criterion	value	P1034-Psort_criterion-cd4240
P1035	datatype	wikibase-item	P1035-datatype-643cc9
P1035	Psort_order	asc	P1035-Psort_order-d68d3f
P1035	Psort_criterion	value	P1035-Psort_criterion-cd4240
P1036	datatype	external-id	P1036-datatype-1a57bf
P1036	Psort_order	asc	P1036-Psort_order-d68d3f
P1036	Psort_criterion	value	P1036-Psort_criterion-cd4240
P1037	datatype	wikibase-item	P1037-datatype-643cc9
P1037	Psort_order	asc	P1037-Psort_order-d68d3f
P1037	Psort_criterion	value	P1037-Psort_criterion-cd4240
P1038	datatype	wikibase-item	P1038-datatype-643cc9
P1038	Psort_criterion	qualifier	P1038-Psort_criterion-5da6e4
P1038-Psort_criterion-5da6e4	Psort_qualifier	P1039	P1038-Psort_criterion-5da6e4-Psort_qualifier-P1039
P1038-Psort_criterion-5da6e4	Psort_order	asc	P1038-Psort_criterion-5da6e4-Psort_order-d68d3f
P1038-Psort_criterion-5da6e4	datatype	wikibase-item	P1038-Psort_criterion-5da6e4-datatype-643cc9
P1039	datatype	wikibase-item	P1039-datatype-643cc9
P1039	Psort_order	asc	P1039-Psort_order-d68d3f
P1039	Psort_criterion	value	P1039-Psort_criterion-cd4240
P1040	datatype	wikibase-item	P1040-datatype-643cc9
P1040	Psort_order	asc	P1040-Psort_order-d68d3f
P1040	Psort_criterion	value	P1040-Psort_criterion-cd4240
P1041	datatype	wikibase-item	P1041-datatype-643cc9
P1041	Psort_order	asc	P1041-Psort_order-d68d3f
P1041	Psort_criterion	value	P1041-Psort_criterion-cd4240
P1042	datatype	external-id	P1042-datatype-1a57bf
P1042	Psort_order	asc	P1042-Psort_order-d68d3f
P1042	Psort_criterion	value	P1042-Psort_criterion-cd4240
P1043	datatype	external-id	P1043-datatype-1a57bf
P1043	Psort_order	asc	P1043-Psort_order-d68d3f
P1043	Psort_criterion	value	P1043-Psort_criterion-cd4240
P1044	datatype	external-id	P1044-datatype-1a57bf
P1044	Psort_order	asc	P1044-Psort_order-d68d3f
P1044	Psort_criterion	value	P1044-Psort_criterion-cd4240
P1045	datatype	external-id	P1045-datatype-1a57bf
P1045	Psort_order	asc	P1045-Psort_order-d68d3f
P1045	Psort_criterion	value	P1045-Psort_criterion-cd4240
P1046	datatype	wikibase-item	P1046-datatype-643cc9
P1046	Psort_order	asc	P1046-Psort_order-d68d3f
P1046	Psort_criterion	value	P1046-Psort_criterion-cd4240
P1047	datatype	external-id	P1047-datatype-1a57bf
P1047	Psort_order	asc	P1047-Psort_order-d68d3f
P1047	Psort_criterion	value	P1047-Psort_criterion-cd4240
P1048	datatype	external-id	P1048-datatype-1a57bf
P1048	Psort_order	asc	P1048-Psort_order-d68d3f
P1048	Psort_criterion	value	P1048-Psort_criterion-cd4240
P1049	datatype	wikibase-item	P1049-datatype-643cc9
P1049	Psort_order	asc	P1049-Psort_order-d68d3f
P1049	Psort_criterion	value	P1049-Psort_criterion-cd4240
P105	datatype	wikibase-item	P105-datatype-643cc9
P105	Psort_order	asc	P105-Psort_order-d68d3f
P105	Psort_criterion	value	P105-Psort_criterion-cd4240
P1050	datatype	wikibase-item	P1050-datatype-643cc9
P1050	Psort_order	asc	P1050-Psort_order-d68d3f
P1050	Psort_criterion	value	P1050-Psort_criterion-cd4240
P1051	datatype	external-id	P1051-datatype-1a57bf
P1051	Psort_order	asc	P1051-Psort_order-d68d3f
P1051	Psort_criterion	value	P1051-Psort_criterion-cd4240
P1052	datatype	external-id	P1052-datatype-1a57bf
P1052	Psort_order	asc	P1052-Psort_order-d68d3f
P1052	Psort_criterion	value	P1052-Psort_criterion-cd4240
P1053	datatype	external-id	P1053-datatype-1a57bf
P1053	Psort_order	asc	P1053-Psort_order-d68d3f
P1053	Psort_criterion	value	P1053-Psort_criterion-cd4240
P1054	datatype	external-id	P1054-datatype-1a57bf
P1054	Psort_order	asc	P1054-Psort_order-d68d3f
P1054	Psort_criterion	value	P1054-Psort_criterion-cd4240
P1055	datatype	external-id	P1055-datatype-1a57bf
P1055	Psort_order	asc	P1055-Psort_order-d68d3f
P1055	Psort_criterion	value	P1055-Psort_criterion-cd4240
P1056	datatype	wikibase-item	P1056-datatype-643cc9
P1056	Psort_order	asc	P1056-Psort_order-d68d3f
P1056	Psort_criterion	value	P1056-Psort_criterion-cd4240
P1057	datatype	wikibase-item	P1057-datatype-643cc9
P1057	Psort_order	asc	P1057-Psort_order-d68d3f
P1057	Psort_criterion	value	P1057-Psort_criterion-cd4240
P1058	datatype	external-id	P1058-datatype-1a57bf
P1058	Psort_order	asc	P1058-Psort_order-d68d3f
P1058	Psort_criterion	value	P1058-Psort_criterion-cd4240
P1059	datatype	external-id	P1059-datatype-1a57bf
P1059	Psort_order	asc	P1059-Psort_order-d68d3f
P1059	Psort_criterion	value	P1059-Psort_criterion-cd4240
P106	datatype	wikibase-item	P106-datatype-643cc9
P106	Psort_order	asc	P106-Psort_order-d68d3f
P106	Psort_criterion	value	P106-Psort_criterion-cd4240
P1060	datatype	wikibase-item	P1060-datatype-643cc9
P1060	Psort_order	asc	P1060-Psort_order-d68d3f
P1060	Psort_criterion	value	P1060-Psort_criterion-cd4240
P1064	datatype	wikibase-item	P1064-datatype-643cc9
P1064	Psort_order	asc	P1064-Psort_order-d68d3f
P1064	Psort_criterion	value	P1064-Psort_criterion-cd4240
P1065	datatype	url	P1065-datatype-28e5eb
P1065	Psort_criterion	qualifier	P1065-Psort_criterion-5da6e4
P1065-Psort_criterion-5da6e4	Psort_qualifier	P2960	P1065-Psort_criterion-5da6e4-Psort_qualifier-P2960
P1065-Psort_criterion-5da6e4	Psort_order	desc	P1065-Psort_criterion-5da6e4-Psort_order-97864e
P1065-Psort_criterion-5da6e4	datatype	time	P1065-Psort_criterion-5da6e4-datatype-336074
P1066	datatype	wikibase-item	P1066-datatype-643cc9
P1066	Psort_order	asc	P1066-Psort_order-d68d3f
P1066	Psort_criterion	value	P1066-Psort_criterion-cd4240
P1067	datatype	external-id	P1067-datatype-1a57bf
P1067	Psort_order	asc	P1067-Psort_order-d68d3f
P1067	Psort_criterion	value	P1067-Psort_criterion-cd4240
P1068	datatype	wikibase-item	P1068-datatype-643cc9
P1068	Psort_order	asc	P1068-Psort_order-d68d3f
P1068	Psort_criterion	value	P1068-Psort_criterion-cd4240
P1069	datatype	external-id	P1069-datatype-1a57bf
P1069	Psort_order	asc	P1069-Psort_order-d68d3f
P1069	Psort_criterion	value	P1069-Psort_criterion-cd4240
P1070	datatype	external-id	P1070-datatype-1a57bf
P1070	Psort_order	asc	P1070-Psort_order-d68d3f
P1070	Psort_criterion	value	P1070-Psort_criterion-cd4240
P1071	datatype	wikibase-item	P1071-datatype-643cc9
P1071	Psort_order	asc	P1071-Psort_order-d68d3f
P1071	Psort_criterion	value	P1071-Psort_criterion-cd4240
P1072	datatype	wikibase-item	P1072-datatype-643cc9
P1072	Psort_order	asc	P1072-Psort_order-d68d3f
P1072	Psort_criterion	value	P1072-Psort_criterion-cd4240
P1073	datatype	wikibase-item	P1073-datatype-643cc9
P1073	Psort_order	asc	P1073-Psort_order-d68d3f
P1073	Psort_criterion	value	P1073-Psort_criterion-cd4240
P1074	datatype	wikibase-item	P1074-datatype-643cc9
P1074	Psort_order	asc	P1074-Psort_order-d68d3f
P1074	Psort_criterion	value	P1074-Psort_criterion-cd4240
P1075	datatype	wikibase-item	P1075-datatype-643cc9
P1075	Psort_criterion	qualifier	P1075-Psort_criterion-5da6e4
P1075-Psort_criterion-5da6e4	Psort_qualifier	P580	P1075-Psort_criterion-5da6e4-Psort_qualifier-P580
P1075-Psort_criterion-5da6e4	Psort_order	desc	P1075-Psort_criterion-5da6e4-Psort_order-97864e
P1075-Psort_criterion-5da6e4	datatype	time	P1075-Psort_criterion-5da6e4-datatype-336074
P1076	datatype	external-id	P1076-datatype-1a57bf
P1076	Psort_order	asc	P1076-Psort_order-d68d3f
P1076	Psort_criterion	value	P1076-Psort_criterion-cd4240
P1077	datatype	external-id	P1077-datatype-1a57bf
P1077	Psort_order	asc	P1077-Psort_order-d68d3f
P1077	Psort_criterion	value	P1077-Psort_criterion-cd4240
P1078	datatype	wikibase-item	P1078-datatype-643cc9
P1078	Psort_order	asc	P1078-Psort_order-d68d3f
P1078	Psort_criterion	value	P1078-Psort_criterion-cd4240
P1079	datatype	wikibase-item	P1079-datatype-643cc9
P1079	Psort_order	asc	P1079-Psort_order-d68d3f
P1079	Psort_criterion	value	P1079-Psort_criterion-cd4240
P108	datatype	wikibase-item	P108-datatype-643cc9
P108	Psort_criterion	qualifier	P108-Psort_criterion-5da6e4
P108-Psort_criterion-5da6e4	Psort_qualifier	P580	P108-Psort_criterion-5da6e4-Psort_qualifier-P580
P108-Psort_criterion-5da6e4	Psort_order	desc	P108-Psort_criterion-5da6e4-Psort_order-97864e
P108-Psort_criterion-5da6e4	datatype	time	P108-Psort_criterion-5da6e4-datatype-336074
P1080	datatype	wikibase-item	P1080-datatype-643cc9
P1080	Psort_order	asc	P1080-Psort_order-d68d3f
P1080	Psort_criterion	value	P1080-Psort_criterion-cd4240
P1081	datatype	quantity	P1081-datatype-1a7b30
P1081	Psort_criterion	qualifier	P1081-Psort_criterion-5da6e4
P1081-Psort_criterion-5da6e4	Psort_qualifier	P585	P1081-Psort_criterion-5da6e4-Psort_qualifier-P585
P1081-Psort_criterion-5da6e4	Psort_order	desc	P1081-Psort_criterion-5da6e4-Psort_order-97864e
P1081-Psort_criterion-5da6e4	datatype	time	P1081-Psort_criterion-5da6e4-datatype-336074
P1082	datatype	quantity	P1082-datatype-1a7b30
P1082	Psort_criterion	qualifier	P1082-Psort_criterion-5da6e4
P1082-Psort_criterion-5da6e4	Psort_qualifier	P585	P1082-Psort_criterion-5da6e4-Psort_qualifier-P585
P1082-Psort_criterion-5da6e4	Psort_order	desc	P1082-Psort_criterion-5da6e4-Psort_order-97864e
P1082-Psort_criterion-5da6e4	datatype	time	P1082-Psort_criterion-5da6e4-datatype-336074
P1083	datatype	quantity	P1083-datatype-1a7b30
P1083	Psort_order	asc	P1083-Psort_order-d68d3f
P1083	Psort_criterion	value	P1083-Psort_criterion-cd4240
P1084	datatype	external-id	P1084-datatype-1a57bf
P1084	Psort_order	asc	P1084-Psort_order-d68d3f
P1084	Psort_criterion	value	P1084-Psort_criterion-cd4240
P1085	datatype	external-id	P1085-datatype-1a57bf
P1085	Psort_order	asc	P1085-Psort_order-d68d3f
P1085	Psort_criterion	value	P1085-Psort_criterion-cd4240
P1086	datatype	quantity	P1086-datatype-1a7b30
P1086	Psort_order	asc	P1086-Psort_order-d68d3f
P1086	Psort_criterion	value	P1086-Psort_criterion-cd4240
P1087	datatype	quantity	P1087-datatype-1a7b30
P1087	Psort_criterion	qualifier	P1087-Psort_criterion-5da6e4
P1087-Psort_criterion-5da6e4	Psort_qualifier	P585	P1087-Psort_criterion-5da6e4-Psort_qualifier-P585
P1087-Psort_criterion-5da6e4	Psort_order	desc	P1087-Psort_criterion-5da6e4-Psort_order-97864e
P1087-Psort_criterion-5da6e4	datatype	time	P1087-Psort_criterion-5da6e4-datatype-336074
P1088	datatype	quantity	P1088-datatype-1a7b30
P1088	Psort_order	asc	P1088-Psort_order-d68d3f
P1088	Psort_criterion	value	P1088-Psort_criterion-cd4240
P109	datatype	commonsMedia	P109-datatype-6427a7
P109	Psort_order	asc	P109-Psort_order-d68d3f
P109	Psort_criterion	value	P109-Psort_criterion-cd4240
P1090	datatype	quantity	P1090-datatype-1a7b30
P1090	Psort_order	asc	P1090-Psort_order-d68d3f
P1090	Psort_criterion	value	P1090-Psort_criterion-cd4240
P1092	datatype	quantity	P1092-datatype-1a7b30
P1092	Psort_order	asc	P1092-Psort_order-d68d3f
P1092	Psort_criterion	value	P1092-Psort_criterion-cd4240
P1093	datatype	quantity	P1093-datatype-1a7b30
P1093	Psort_order	asc	P1093-Psort_order-d68d3f
P1093	Psort_criterion	value	P1093-Psort_criterion-cd4240
P1096	datatype	quantity	P1096-datatype-1a7b30
P1096	Psort_order	asc	P1096-Psort_order-d68d3f
P1096	Psort_criterion	value	P1096-Psort_criterion-cd4240
P1097	datatype	quantity	P1097-datatype-1a7b30
P1097	Psort_order	asc	P1097-Psort_order-d68d3f
P1097	Psort_criterion	value	P1097-Psort_criterion-cd4240
P1098	datatype	quantity	P1098-datatype-1a7b30
P1098	Psort_criterion	qualifier	P1098-Psort_criterion-5da6e4
P1098-Psort_criterion-5da6e4	Psort_qualifier	P585	P1098-Psort_criterion-5da6e4-Psort_qualifier-P585
P1098-Psort_criterion-5da6e4	Psort_order	desc	P1098-Psort_criterion-5da6e4-Psort_order-97864e
P1098-Psort_criterion-5da6e4	datatype	time	P1098-Psort_criterion-5da6e4-datatype-336074
P1099	datatype	quantity	P1099-datatype-1a7b30
P1099	Psort_order	asc	P1099-Psort_order-d68d3f
P1099	Psort_criterion	value	P1099-Psort_criterion-cd4240
P110	datatype	wikibase-item	P110-datatype-643cc9
P110	Psort_order	asc	P110-Psort_order-d68d3f
P110	Psort_criterion	value	P110-Psort_criterion-cd4240
P1100	datatype	quantity	P1100-datatype-1a7b30
P1100	Psort_order	asc	P1100-Psort_order-d68d3f
P1100	Psort_criterion	value	P1100-Psort_criterion-cd4240
P1101	datatype	quantity	P1101-datatype-1a7b30
P1101	Psort_order	asc	P1101-Psort_order-d68d3f
P1101	Psort_criterion	value	P1101-Psort_criterion-cd4240
P1102	datatype	quantity	P1102-datatype-1a7b30
P1102	Psort_order	asc	P1102-Psort_order-d68d3f
P1102	Psort_criterion	value	P1102-Psort_criterion-cd4240
P1103	datatype	quantity	P1103-datatype-1a7b30
P1103	Psort_order	asc	P1103-Psort_order-d68d3f
P1103	Psort_criterion	value	P1103-Psort_criterion-cd4240
P1104	datatype	quantity	P1104-datatype-1a7b30
P1104	Psort_order	asc	P1104-Psort_order-d68d3f
P1104	Psort_criterion	value	P1104-Psort_criterion-cd4240
P1106	datatype	quantity	P1106-datatype-1a7b30
P1106	Psort_order	asc	P1106-Psort_order-d68d3f
P1106	Psort_criterion	value	P1106-Psort_criterion-cd4240
P1107	datatype	quantity	P1107-datatype-1a7b30
P1107	Psort_order	asc	P1107-Psort_order-d68d3f
P1107	Psort_criterion	value	P1107-Psort_criterion-cd4240
P1108	datatype	quantity	P1108-datatype-1a7b30
P1108	Psort_order	asc	P1108-Psort_order-d68d3f
P1108	Psort_criterion	value	P1108-Psort_criterion-cd4240
P1109	datatype	quantity	P1109-datatype-1a7b30
P1109	Psort_order	asc	P1109-Psort_order-d68d3f
P1109	Psort_criterion	value	P1109-Psort_criterion-cd4240
P111	datatype	wikibase-item	P111-datatype-643cc9
P111	Psort_order	asc	P111-Psort_order-d68d3f
P111	Psort_criterion	value	P111-Psort_criterion-cd4240
P1110	datatype	quantity	P1110-datatype-1a7b30
P1110	Psort_order	asc	P1110-Psort_order-d68d3f
P1110	Psort_criterion	value	P1110-Psort_criterion-cd4240
P1111	datatype	quantity	P1111-datatype-1a7b30
P1111	Psort_criterion	qualifier	P1111-Psort_criterion-5da6e4
P1111-Psort_criterion-5da6e4	Psort_qualifier	P5832	P1111-Psort_criterion-5da6e4-Psort_qualifier-P5832
P1111-Psort_criterion-5da6e4	Psort_order	asc	P1111-Psort_criterion-5da6e4-Psort_order-d68d3f
P1111-Psort_criterion-5da6e4	datatype	wikibase-item	P1111-Psort_criterion-5da6e4-datatype-643cc9
P1113	datatype	quantity	P1113-datatype-1a7b30
P1113	Psort_order	asc	P1113-Psort_order-d68d3f
P1113	Psort_criterion	value	P1113-Psort_criterion-cd4240
P1114	datatype	quantity	P1114-datatype-1a7b30
P1114	Psort_criterion	qualifier	P1114-Psort_criterion-5da6e4
P1114-Psort_criterion-5da6e4	Psort_qualifier	P585	P1114-Psort_criterion-5da6e4-Psort_qualifier-P585
P1114-Psort_criterion-5da6e4	Psort_order	desc	P1114-Psort_criterion-5da6e4-Psort_order-97864e
P1114-Psort_criterion-5da6e4	datatype	time	P1114-Psort_criterion-5da6e4-datatype-336074
P1115	datatype	external-id	P1115-datatype-1a57bf
P1115	Psort_order	asc	P1115-Psort_order-d68d3f
P1115	Psort_criterion	value	P1115-Psort_criterion-cd4240
P1116	datatype	external-id	P1116-datatype-1a57bf
P1116	Psort_order	asc	P1116-Psort_order-d68d3f
P1116	Psort_criterion	value	P1116-Psort_criterion-cd4240
P1117	datatype	quantity	P1117-datatype-1a7b30
P1117	Psort_order	asc	P1117-Psort_order-d68d3f
P1117	Psort_criterion	value	P1117-Psort_criterion-cd4240
P112	datatype	wikibase-item	P112-datatype-643cc9
P112	Psort_order	asc	P112-Psort_order-d68d3f
P112	Psort_criterion	value	P112-Psort_criterion-cd4240
P1120	datatype	quantity	P1120-datatype-1a7b30
P1120	Psort_criterion	qualifier	P1120-Psort_criterion-5da6e4
P1120-Psort_criterion-5da6e4	Psort_qualifier	P585	P1120-Psort_criterion-5da6e4-Psort_qualifier-P585
P1120-Psort_criterion-5da6e4	Psort_order	desc	P1120-Psort_criterion-5da6e4-Psort_order-97864e
P1120-Psort_criterion-5da6e4	datatype	time	P1120-Psort_criterion-5da6e4-datatype-336074
P1121	datatype	quantity	P1121-datatype-1a7b30
P1121	Psort_order	asc	P1121-Psort_order-d68d3f
P1121	Psort_criterion	value	P1121-Psort_criterion-cd4240
P1122	datatype	quantity	P1122-datatype-1a7b30
P1122	Psort_order	asc	P1122-Psort_order-d68d3f
P1122	Psort_criterion	value	P1122-Psort_criterion-cd4240
P1123	datatype	quantity	P1123-datatype-1a7b30
P1123	Psort_order	asc	P1123-Psort_order-d68d3f
P1123	Psort_criterion	value	P1123-Psort_criterion-cd4240
P1125	datatype	quantity	P1125-datatype-1a7b30
P1125	Psort_criterion	qualifier	P1125-Psort_criterion-5da6e4
P1125-Psort_criterion-5da6e4	Psort_qualifier	P585	P1125-Psort_criterion-5da6e4-Psort_qualifier-P585
P1125-Psort_criterion-5da6e4	Psort_order	desc	P1125-Psort_criterion-5da6e4-Psort_order-97864e
P1125-Psort_criterion-5da6e4	datatype	time	P1125-Psort_criterion-5da6e4-datatype-336074
P1126	datatype	quantity	P1126-datatype-1a7b30
P1126	Psort_order	asc	P1126-Psort_order-d68d3f
P1126	Psort_criterion	value	P1126-Psort_criterion-cd4240
P1127	datatype	quantity	P1127-datatype-1a7b30
P1127	Psort_order	asc	P1127-Psort_order-d68d3f
P1127	Psort_criterion	value	P1127-Psort_criterion-cd4240
P1128	datatype	quantity	P1128-datatype-1a7b30
P1128	Psort_criterion	qualifier	P1128-Psort_criterion-5da6e4
P1128-Psort_criterion-5da6e4	Psort_qualifier	P585	P1128-Psort_criterion-5da6e4-Psort_qualifier-P585
P1128-Psort_criterion-5da6e4	Psort_order	desc	P1128-Psort_criterion-5da6e4-Psort_order-97864e
P1128-Psort_criterion-5da6e4	datatype	time	P1128-Psort_criterion-5da6e4-datatype-336074
P1129	datatype	quantity	P1129-datatype-1a7b30
P1129	Psort_order	asc	P1129-Psort_order-d68d3f
P1129	Psort_criterion	value	P1129-Psort_criterion-cd4240
P113	datatype	wikibase-item	P113-datatype-643cc9
P113	Psort_order	asc	P113-Psort_order-d68d3f
P113	Psort_criterion	value	P113-Psort_criterion-cd4240
P1132	datatype	quantity	P1132-datatype-1a7b30
P1132	Psort_order	asc	P1132-Psort_order-d68d3f
P1132	Psort_criterion	value	P1132-Psort_criterion-cd4240
P1133	datatype	external-id	P1133-datatype-1a57bf
P1133	Psort_order	asc	P1133-Psort_order-d68d3f
P1133	Psort_criterion	value	P1133-Psort_criterion-cd4240
P1136	datatype	wikibase-item	P1136-datatype-643cc9
P1136	Psort_order	asc	P1136-Psort_order-d68d3f
P1136	Psort_criterion	value	P1136-Psort_criterion-cd4240
P1137	datatype	wikibase-item	P1137-datatype-643cc9
P1137	Psort_order	asc	P1137-Psort_order-d68d3f
P1137	Psort_criterion	value	P1137-Psort_criterion-cd4240
P1138	datatype	external-id	P1138-datatype-1a57bf
P1138	Psort_order	asc	P1138-Psort_order-d68d3f
P1138	Psort_criterion	value	P1138-Psort_criterion-cd4240
P1139	datatype	quantity	P1139-datatype-1a7b30
